t	g1r1	g1r2	g1ave	g2r1	g4r1
9.1960	0.088103	0.23571	0.088103	0.14187	-0.012179
9.1980	0.16843	0.16342	0.16843	0.061601	0.050677
9.2000	0.088103	0.16342	0.088103	0.061601	0.16382
9.2020	0.088103	0.23571	0.088103	0.18200	0.22667
9.2040	0.015810	0.23571	0.015810	0.10173	0.11353
9.2060	0.047940	0.31604	0.047940	0.10173	0.11353
9.2080	0.088103	0.31604	0.088103	0.18200	0.16382
9.2100	0.16843	0.31604	0.16843	0.10173	0.22667
9.2120	0.088103	0.23571	0.088103	0.14187	0.050677
9.2140	-0.024353	0.23571	-0.024353	0.10173	0.11353
9.2160	0.088103	0.27588	0.088103	0.14187	-0.012179
9.2180	0.12827	0.27588	0.12827	0.029495	0.050677
9.2200	0.047940	0.31604	0.047940	0.061601	0.16382
9.2220	0.16843	0.31604	0.16843	0.26227	0.050677
9.2240	0.015810	0.16342	0.015810	0.061601	0.11353
9.2260	0.16843	0.16342	0.16843	0.10173	0.22667
9.2280	0.12827	0.23571	0.12827	0.10173	0.16382
9.2300	0.088103	0.23571	0.088103	0.10173	0.16382
9.2320	0.047940	0.23571	0.047940	0.14187	0.11353
9.2340	0.088103	0.31604	0.088103	0.14187	-0.012179
9.2360	0.16843	0.31604	0.16843	0.10173	0.16382
9.2380	0.047940	0.23571	0.047940	0.10173	0.16382
9.2400	0.088103	0.20358	0.088103	0.18200	-0.012179
9.2420	0.015810	0.20358	0.015810	0.10173	0.11353
9.2440	0.047940	0.27588	0.047940	0.10173	0.11353
9.2460	0.047940	0.23571	0.047940	0.061601	0.16382
9.2480	0.12827	0.27588	0.12827	0.10173	0.11353
9.2500	0.12827	0.27588	0.12827	0.18200	0.050677
9.2520	0.088103	0.27588	0.088103	0.061601	0.11353
9.2540	0.20859	0.20358	0.20859	0.14187	0.16382
9.2560	0.047940	0.16342	0.047940	0.029495	0.11353
9.2580	0.088103	0.23571	0.088103	0.061601	0.16382
9.2600	0.088103	0.27588	0.088103	0.10173	0.050677
9.2620	0.015810	0.35620	0.015810	0.10173	0.11353
9.2640	0.12827	0.35620	0.12827	0.10173	0.22667
9.2660	0.16843	0.31604	0.16843	0.10173	0.11353
9.2680	0.088103	0.27588	0.088103	0.22213	0.22667
9.2700	0.047940	0.27588	0.047940	0.061601	0.16382
9.2720	0.088103	0.27588	0.088103	0.10173	-0.012179
9.2740	0.088103	0.27588	0.088103	0.029495	-0.012179
9.2760	0.12827	0.35620	0.12827	0.061601	0.11353
9.2780	0.16843	0.35620	0.16843	0.18200	0.16382
9.2800	0.088103	0.31604	0.088103	0.10173	0.11353
9.2820	0.088103	0.23571	0.088103	0.10173	0.11353
9.2840	0.088103	0.23571	0.088103	0.061601	0.16382
9.2860	0.20859	0.27588	0.20859	0.061601	0.11353
9.2880	0.088103	0.31604	0.088103	0.14187	0.050677
9.2900	0.088103	0.35620	0.088103	0.14187	0.050677
9.2920	0.16843	0.43653	0.16843	0.14187	0.16382
9.2940	0.16843	0.31604	0.16843	0.14187	0.050677
9.2960	0.16843	0.23571	0.16843	0.18200	0.16382
9.2980	0.088103	0.27588	0.088103	0.14187	0.11353
9.3000	0.047940	0.31604	0.047940	0.061601	-0.012179
9.3020	0.088103	0.31604	0.088103	0.061601	0.16382
9.3040	0.16843	0.35620	0.16843	0.10173	0.11353
9.3060	0.088103	0.35620	0.088103	0.14187	0.22667
9.3080	0.088103	0.23571	0.088103	0.10173	-0.012179
9.3100	0.12827	0.23571	0.12827	0.10173	0.16382
9.3120	0.24875	0.27588	0.24875	-0.010638	0.050677
9.3140	0.16843	0.31604	0.16843	0.10173	0.11353
9.3160	0.12827	0.35620	0.12827	0.14187	0.16382
9.3180	0.12827	0.39636	0.12827	0.10173	-0.012179
9.3200	0.088103	0.43653	0.088103	0.061601	0.11353
9.3220	0.16843	0.27588	0.16843	0.18200	0.16382
9.3240	0.20859	0.27588	0.20859	0.18200	0.11353
9.3260	0.088103	0.31604	0.088103	0.10173	-0.012179
9.3280	0.12827	0.31604	0.12827	0.14187	-0.012179
9.3300	0.24875	0.31604	0.24875	0.10173	-0.012179
9.3320	0.12827	0.39636	0.12827	0.029495	0.11353
9.3340	0.16843	0.35620	0.16843	0.061601	0.050677
9.3360	0.16843	0.16342	0.16843	0.18200	-0.075035
9.3380	0.12827	0.23571	0.12827	0.029495	0.11353
9.3400	0.24875	0.31604	0.24875	0.061601	0.050677
9.3420	0.16843	0.31604	0.16843	0.14187	-0.012179
9.3440	0.088103	0.31604	0.088103	0.14187	0.11353
9.3460	0.088103	0.39636	0.088103	0.14187	0.050677
9.3480	0.12827	0.35620	0.12827	0.18200	0.11353
9.3500	0.20859	0.27588	0.20859	0.061601	0.11353
9.3520	0.047940	0.23571	0.047940	0.10173	-0.012179
9.3540	0.12827	0.20358	0.12827	0.18200	-0.012179
9.3560	0.12827	0.27588	0.12827	0.061601	-0.075035
9.3580	0.16843	0.27588	0.16843	0.061601	-0.075035
9.3600	0.088103	0.27588	0.088103	0.061601	0.11353
9.3620	0.16843	0.31604	0.16843	0.18200	0.11353
9.3640	0.088103	0.16342	0.088103	0.10173	-0.012179
9.3660	0.12827	0.20358	0.12827	0.10173	0.16382
9.3680	0.24875	0.23571	0.24875	0.10173	-0.075035
9.3700	0.12827	0.27588	0.12827	0.10173	0.050677
9.3720	0.24875	0.27588	0.24875	0.14187	0.11353
9.3740	0.12827	0.35620	0.12827	0.22213	-0.012179
9.3760	0.088103	0.27588	0.088103	0.10173	0.11353
9.3780	0.088103	0.16342	0.088103	0.061601	0.11353
9.3800	0.12827	0.20358	0.12827	0.14187	0.050677
9.3820	0.20859	0.20358	0.20859	0.22213	0.050677
9.3840	0.047940	0.20358	0.047940	0.10173	0.11353
9.3860	0.16843	0.20358	0.16843	0.10173	-0.075035
9.3880	0.16843	0.27588	0.16843	0.029495	0.050677
9.3900	0.16843	0.27588	0.16843	0.061601	0.11353
9.3920	0.16843	0.16342	0.16843	0.14187	0.11353
9.3940	0.12827	0.16342	0.12827	0.061601	0.050677
9.3960	0.20859	0.20358	0.20859	0.14187	-0.075035
9.3980	0.088103	0.23571	0.088103	0.10173	0.16382
9.4000	0.24875	0.23571	0.24875	0.18200	0.22667
9.4020	0.015810	0.31604	0.015810	0.10173	0.050677
9.4040	0.047940	0.35620	0.047940	0.10173	0.050677
9.4060	0.16843	0.31604	0.16843	0.061601	0.11353
9.4080	0.12827	0.16342	0.12827	0.10173	-0.075035
9.4100	0.20859	0.23571	0.20859	0.14187	0.11353
9.4120	0.088103	0.31604	0.088103	0.14187	-0.012179
9.4140	0.088103	0.31604	0.088103	0.14187	-0.075035
9.4160	0.088103	0.31604	0.088103	0.061601	0.11353
9.4180	0.20859	0.27588	0.20859	0.14187	0.050677
9.4200	0.12827	0.31604	0.12827	0.14187	0.11353
9.4220	0.088103	0.23571	0.088103	0.10173	0.050677
9.4240	0.16843	0.23571	0.16843	0.18200	0.050677
9.4260	0.20859	0.31604	0.20859	0.061601	0.11353
9.4280	0.16843	0.35620	0.16843	0.14187	0.16382
9.4300	0.015810	0.35620	0.015810	0.18200	-0.012179
9.4320	0.088103	0.35620	0.088103	0.10173	0.050677
9.4340	0.047940	0.31604	0.047940	0.14187	0.050677
9.4360	0.047940	0.20358	0.047940	0.10173	0.050677
9.4380	0.20859	0.23571	0.20859	0.14187	0.11353
9.4400	0.088103	0.27588	0.088103	0.10173	0.11353
9.4420	0.12827	0.23571	0.12827	0.18200	0.050677
9.4440	0.12827	0.35620	0.12827	0.061601	0.050677
9.4460	0.20859	0.35620	0.20859	0.029495	-0.012179
9.4480	0.12827	0.23571	0.12827	0.10173	0.11353
9.4500	0.16843	0.20358	0.16843	0.14187	0.050677
9.4520	0.088103	0.23571	0.088103	0.14187	0.11353
9.4540	0.088103	0.27588	0.088103	0.061601	0.16382
9.4560	0.20859	0.23571	0.20859	0.18200	0.16382
9.4580	0.088103	0.35620	0.088103	0.061601	0.16382
9.4600	0.088103	0.35620	0.088103	0.14187	0.050677
9.4620	0.088103	0.31604	0.088103	0.10173	0.050677
9.4640	0.12827	0.23571	0.12827	0.029495	-0.012179
9.4660	0.12827	0.23571	0.12827	0.14187	0.11353
9.4680	0.12827	0.27588	0.12827	0.18200	0.11353
9.4700	0.16843	0.31604	0.16843	0.18200	-0.012179
9.4720	0.047940	0.35620	0.047940	0.061601	0.050677
9.4740	0.12827	0.35620	0.12827	0.10173	0.050677
9.4760	0.20859	0.23571	0.20859	0.14187	0.11353
9.4780	0.16843	0.27588	0.16843	0.10173	0.050677
9.4800	0.088103	0.27588	0.088103	0.10173	0.16382
9.4820	0.16843	0.31604	0.16843	0.061601	0.050677
9.4840	0.16843	0.35620	0.16843	0.10173	0.11353
9.4860	0.088103	0.43653	0.088103	0.061601	0.11353
9.4880	0.12827	0.43653	0.12827	0.18200	-0.012179
9.4900	0.015810	0.27588	0.015810	0.10173	0.050677
9.4920	0.12827	0.27588	0.12827	0.029495	0.050677
9.4940	0.20859	0.27588	0.20859	0.26227	0.11353
9.4960	0.12827	0.23571	0.12827	0.14187	0.22667
9.4980	0.088103	0.27588	0.088103	0.10173	0.11353
9.5000	0.12827	0.35620	0.12827	0.10173	0.050677
9.5020	0.20859	0.35620	0.20859	0.029495	-0.012179
9.5040	0.20859	0.27588	0.20859	0.061601	0.050677
9.5060	0.16843	0.23571	0.16843	0.14187	-0.012179
9.5080	0.12827	0.27588	0.12827	0.10173	0.11353
9.5100	0.16843	0.27588	0.16843	0.10173	0.050677
9.5120	0.12827	0.27588	0.12827	0.14187	0.22667
9.5140	0.20859	0.35620	0.20859	0.061601	0.16382
9.5160	0.16843	0.39636	0.16843	0.10173	-0.012179
9.5180	0.088103	0.27588	0.088103	0.10173	-0.012179
9.5200	0.16843	0.27588	0.16843	0.10173	-0.012179
9.5220	0.20859	0.27588	0.20859	0.10173	-0.012179
9.5240	0.16843	0.27588	0.16843	0.10173	0.16382
9.5260	0.088103	0.31604	0.088103	0.18200	-0.012179
9.5280	0.12827	0.31604	0.12827	0.10173	-0.012179
9.5300	0.16843	0.35620	0.16843	0.029495	0.050677
9.5320	0.24875	0.31604	0.24875	0.061601	0.050677
9.5340	0.088103	0.27588	0.088103	0.061601	0.050677
9.5360	0.12827	0.27588	0.12827	0.10173	0.11353
9.5380	0.20859	0.27588	0.20859	0.18200	-0.012179
9.5400	0.12827	0.31604	0.12827	0.029495	0.11353
9.5420	0.20859	0.35620	0.20859	0.10173	0.050677
9.5440	0.16843	0.35620	0.16843	0.18200	-0.012179
9.5460	0.16843	0.27588	0.16843	0.14187	0.11353
9.5480	0.088103	0.23571	0.088103	0.10173	-0.012179
9.5500	0.12827	0.23571	0.12827	0.10173	0.11353
9.5520	0.20859	0.23571	0.20859	0.061601	0.050677
9.5540	0.088103	0.23571	0.088103	0.14187	-0.012179
9.5560	0.20859	0.27588	0.20859	0.10173	-0.012179
9.5580	0.20859	0.35620	0.20859	0.061601	-0.012179
9.5600	0.24875	0.23571	0.24875	0.029495	-0.012179
9.5620	0.16843	0.23571	0.16843	0.061601	0.050677
9.5640	0.20859	0.23571	0.20859	0.18200	0.11353
9.5660	0.047940	0.27588	0.047940	0.10173	0.11353
9.5680	0.088103	0.27588	0.088103	0.061601	0.11353
9.5700	0.24875	0.35620	0.24875	0.14187	-0.012179
9.5720	0.12827	0.35620	0.12827	0.18200	0.16382
9.5740	0.16843	0.31604	0.16843	0.14187	0.050677
9.5760	0.12827	0.27588	0.12827	0.14187	-0.075035
9.5780	0.16843	0.23571	0.16843	0.029495	-0.012179
9.5800	0.12827	0.23571	0.12827	0.10173	0.050677
9.5820	0.12827	0.31604	0.12827	0.14187	0.11353
9.5840	0.20859	0.35620	0.20859	0.061601	-0.075035
9.5860	0.088103	0.31604	0.088103	0.029495	-0.075035
9.5880	0.20859	0.23571	0.20859	0.14187	0.050677
9.5900	0.20859	0.31604	0.20859	0.14187	0.11353
9.5920	0.088103	0.23571	0.088103	0.10173	0.11353
9.5940	0.088103	0.23571	0.088103	0.10173	0.11353
9.5960	0.16843	0.27588	0.16843	0.10173	-0.012179
9.5980	0.16843	0.31604	0.16843	0.10173	0.11353
9.6000	0.16843	0.31604	0.16843	0.14187	0.050677
9.6020	0.12827	0.27588	0.12827	0.18200	-0.075035
9.6040	0.047940	0.27588	0.047940	0.061601	-0.012179
9.6060	0.088103	0.27588	0.088103	0.061601	0.050677
9.6080	0.16843	0.20358	0.16843	0.14187	0.050677
9.6100	0.12827	0.23571	0.12827	0.10173	0.16382
9.6120	0.16843	0.27588	0.16843	0.10173	-0.075035
9.6140	0.12827	0.27588	0.12827	0.14187	-0.13789
9.6160	0.24875	0.31604	0.24875	0.029495	0.11353
9.6180	0.16843	0.27588	0.16843	0.061601	0.11353
9.6200	0.088103	0.31604	0.088103	0.14187	0.11353
9.6220	0.12827	0.27588	0.12827	0.061601	0.050677
9.6240	0.088103	0.27588	0.088103	0.061601	0.050677
9.6260	0.16843	0.27588	0.16843	0.18200	0.16382
9.6280	0.16843	0.35620	0.16843	0.14187	0.16382
9.6300	0.16843	0.35620	0.16843	0.10173	-0.075035
9.6320	0.047940	0.31604	0.047940	0.10173	0.11353
9.6340	0.16843	0.31604	0.16843	0.10173	-0.012179
9.6360	0.088103	0.23571	0.088103	0.061601	-0.012179
9.6380	0.12827	0.27588	0.12827	0.029495	0.16382
9.6400	0.20859	0.27588	0.20859	0.26227	-0.075035
9.6420	0.088103	0.20358	0.088103	0.061601	0.11353
9.6440	0.24875	0.27588	0.24875	0.10173	0.16382
9.6460	0.12827	0.27588	0.12827	0.10173	0.050677
9.6480	0.12827	0.27588	0.12827	0.10173	0.16382
9.6500	0.047940	0.27588	0.047940	0.10173	0.11353
9.6520	0.088103	0.27588	0.088103	0.10173	-0.012179
9.6540	0.16843	0.27588	0.16843	0.10173	0.11353
9.6560	0.088103	0.23571	0.088103	0.061601	0.11353
9.6580	0.12827	0.23571	0.12827	0.18200	0.050677
9.6600	0.047940	0.23571	0.047940	0.10173	0.11353
9.6620	0.088103	0.27588	0.088103	0.061601	-0.075035
9.6640	0.088103	0.23571	0.088103	0.061601	0.16382
9.6660	0.16843	0.20358	0.16843	0.14187	0.050677
9.6680	0.088103	0.23571	0.088103	0.18200	-0.012179
9.6700	0.12827	0.20358	0.12827	0.061601	0.11353
9.6720	0.24875	0.20358	0.24875	0.10173	0.16382
9.6740	0.047940	0.23571	0.047940	0.061601	0.11353
9.6760	0.12827	0.23571	0.12827	0.10173	0.16382
9.6780	0.12827	0.27588	0.12827	0.14187	0.050677
9.6800	0.047940	0.27588	0.047940	0.029495	0.050677
9.6820	0.088103	0.27588	0.088103	0.14187	0.16382
9.6840	0.12827	0.20358	0.12827	0.14187	0.11353
9.6860	0.12827	0.27588	0.12827	0.14187	0.11353
9.6880	0.047940	0.27588	0.047940	0.10173	0.11353
9.6900	0.088103	0.23571	0.088103	0.061601	0.050677
9.6920	0.20859	0.27588	0.20859	0.061601	0.050677
9.6940	0.12827	0.27588	0.12827	0.14187	0.11353
9.6960	0.12827	0.23571	0.12827	0.14187	0.16382
9.6980	0.16843	0.16342	0.16843	0.061601	0.050677
9.7000	0.12827	0.23571	0.12827	0.10173	0.050677
9.7020	0.12827	0.27588	0.12827	0.029495	0.11353
9.7040	0.16843	0.27588	0.16843	0.18200	-0.012179
9.7060	0.015810	0.31604	0.015810	0.029495	0.11353
9.7080	0.088103	0.27588	0.088103	0.10173	0.050677
9.7100	0.16843	0.27588	0.16843	0.14187	0.16382
9.7120	0.12827	0.20358	0.12827	0.14187	0.22667
9.7140	0.088103	0.20358	0.088103	0.14187	0.11353
9.7160	0.088103	0.27588	0.088103	0.10173	0.050677
9.7180	0.12827	0.23571	0.12827	-0.010638	-0.075035
9.7200	0.16843	0.27588	0.16843	0.10173	-0.012179
9.7220	0.16843	0.23571	0.16843	0.14187	0.11353
9.7240	0.12827	0.20358	0.12827	0.061601	0.11353
9.7260	0.12827	0.16342	0.12827	0.14187	0.11353
9.7280	0.12827	0.27588	0.12827	0.14187	0.22667
9.7300	0.24875	0.23571	0.24875	0.029495	0.16382
9.7320	0.16843	0.27588	0.16843	0.061601	0.11353
9.7340	0.088103	0.35620	0.088103	0.10173	0.11353
9.7360	0.16843	0.35620	0.16843	0.029495	-0.075035
9.7380	0.16843	0.27588	0.16843	0.061601	0.11353
9.7400	0.12827	0.20358	0.12827	0.14187	0.16382
9.7420	0.12827	0.27588	0.12827	0.18200	0.11353
9.7440	0.088103	0.27588	0.088103	0.10173	0.050677
9.7460	0.12827	0.23571	0.12827	0.10173	0.16382
9.7480	0.24875	0.31604	0.24875	0.10173	0.11353
9.7500	0.12827	0.31604	0.12827	0.029495	0.11353
9.7520	0.16843	0.27588	0.16843	0.061601	0.050677
9.7540	0.16843	0.16342	0.16843	0.18200	-0.012179
9.7560	0.12827	0.23571	0.12827	0.029495	0.11353
9.7580	0.24875	0.31604	0.24875	0.061601	0.050677
9.7600	0.16843	0.27588	0.16843	0.14187	0.050677
9.7620	0.20859	0.35620	0.20859	0.14187	0.11353
9.7640	0.088103	0.35620	0.088103	0.14187	0.11353
9.7660	0.12827	0.23571	0.12827	0.14187	0.11353
9.7680	0.20859	0.23571	0.20859	0.061601	0.11353
9.7700	0.088103	0.20358	0.088103	0.061601	-0.012179
9.7720	0.16843	0.23571	0.16843	0.22213	0.050677
9.7740	0.12827	0.31604	0.12827	0.061601	0.050677
9.7760	0.20859	0.31604	0.20859	0.10173	-0.012179
9.7780	0.088103	0.31604	0.088103	0.029495	0.16382
9.7800	0.12827	0.23571	0.12827	0.18200	0.050677
9.7820	0.047940	0.27588	0.047940	0.10173	0.11353
9.7840	0.088103	0.27588	0.088103	0.029495	0.11353
9.7860	0.20859	0.31604	0.20859	0.10173	0.11353
9.7880	0.16843	0.39636	0.16843	0.061601	0.16382
9.7900	0.16843	0.39636	0.16843	0.14187	0.16382
9.7920	0.088103	0.39636	0.088103	0.10173	0.050677
9.7940	0.088103	0.35620	0.088103	0.061601	0.050677
9.7960	0.12827	0.31604	0.12827	0.029495	0.11353
9.7980	0.12827	0.31604	0.12827	0.14187	0.11353
9.8000	0.16843	0.31604	0.16843	0.18200	0.11353
9.8020	0.088103	0.31604	0.088103	0.10173	0.16382
9.8040	0.16843	0.31604	0.16843	0.10173	0.11353
9.8060	0.16843	0.35620	0.16843	0.029495	0.11353
9.8080	0.12827	0.31604	0.12827	0.061601	0.11353
9.8100	0.088103	0.27588	0.088103	0.061601	0.11353
9.8120	0.12827	0.31604	0.12827	0.029495	0.050677
9.8140	0.16843	0.27588	0.16843	0.061601	-0.012179
9.8160	0.12827	0.35620	0.12827	0.061601	0.22667
9.8180	0.16843	0.31604	0.16843	0.22213	0.22667
9.8200	-0.064516	0.27588	-0.064516	0.061601	0.11353
9.8220	0.047940	0.27588	0.047940	0.061601	0.11353
9.8240	0.16843	0.27588	0.16843	0.061601	0.16382
9.8260	0.088103	0.23571	0.088103	0.10173	0.16382
9.8280	0.16843	0.23571	0.16843	0.14187	0.11353
9.8300	0.088103	0.27588	0.088103	0.10173	0.050677
9.8320	0.16843	0.27588	0.16843	0.10173	-0.012179
9.8340	0.088103	0.23571	0.088103	0.029495	0.11353
9.8360	0.088103	0.23571	0.088103	0.10173	0.11353
9.8380	0.047940	0.23571	0.047940	0.061601	0.11353
9.8400	0.047940	0.31604	0.047940	0.10173	0.050677
9.8420	0.12827	0.23571	0.12827	0.14187	0.22667
9.8440	0.20859	0.23571	0.20859	0.061601	0.28953
9.8460	0.088103	0.27588	0.088103	0.14187	0.16382
9.8480	-0.024353	0.20358	-0.024353	0.10173	0.11353
9.8500	0.088103	0.20358	0.088103	0.061601	-0.012179
9.8520	0.047940	0.20358	0.047940	0.061601	0.11353
9.8540	0.047940	0.20358	0.047940	0.10173	0.11353
9.8560	0.12827	0.23571	0.12827	0.18200	0.11353
9.8580	0.047940	0.20358	0.047940	0.061601	0.11353
9.8600	0.12827	0.16342	0.12827	0.14187	0.22667
9.8620	0.12827	0.16342	0.12827	0.061601	0.11353
9.8640	0.12827	0.16342	0.12827	0.029495	0.16382
9.8660	0.088103	0.20358	0.088103	0.10173	0.11353
9.8680	0.088103	0.20358	0.088103	0.10173	-0.012179
9.8700	0.12827	0.27588	0.12827	0.061601	0.22667
9.8720	0.088103	0.27588	0.088103	0.029495	0.16382
9.8740	0.088103	0.083095	0.088103	0.18200	0.16382
9.8760	0.047940	0.12326	0.047940	0.061601	0.16382
9.8780	0.047940	0.16342	0.047940	0.10173	0.16382
9.8800	0.015810	0.20358	0.015810	0.14187	0.11353
9.8820	0.12827	0.20358	0.12827	0.061601	0.11353
9.8840	0.047940	0.27588	0.047940	0.14187	-0.012179
9.8860	0.047940	0.27588	0.047940	0.10173	0.16382
9.8880	0.16843	0.23571	0.16843	0.18200	0.050677
9.8900	0.088103	0.16342	0.088103	-0.050771	0.050677
9.8920	0.088103	0.12326	0.088103	0.061601	0.16382
9.8940	0.088103	0.20358	0.088103	0.14187	0.11353
9.8960	0.015810	0.27588	0.015810	0.061601	0.11353
9.8980	0.088103	0.27588	0.088103	0.061601	0.22667
9.9000	0.12827	0.35620	0.12827	0.10173	0.11353
9.9020	0.047940	0.23571	0.047940	0.14187	0.22667
9.9040	0.015810	0.23571	0.015810	0.061601	0.28953
9.9060	0.015810	0.20358	0.015810	0.10173	-0.012179
9.9080	0.047940	0.16342	0.047940	0.029495	0.11353
9.9100	0.088103	0.23571	0.088103	0.061601	0.11353
9.9120	0.047940	0.27588	0.047940	0.22213	0.11353
9.9140	0.088103	0.23571	0.088103	0.10173	0.11353
9.9160	0.047940	0.20358	0.047940	0.061601	0.050677
9.9180	0.047940	0.20358	0.047940	0.029495	0.11353
9.9200	0.12827	0.23571	0.12827	0.14187	0.16382
9.9220	0.047940	0.20358	0.047940	0.061601	0.11353
9.9240	0.047940	0.23571	0.047940	0.029495	0.11353
9.9260	0.12827	0.23571	0.12827	0.10173	0.22667
9.9280	0.088103	0.27588	0.088103	0.029495	0.11353
9.9300	0.088103	0.27588	0.088103	0.10173	0.22667
9.9320	0.015810	0.23571	0.015810	0.10173	0.11353
9.9340	-0.024353	0.27588	-0.024353	0.10173	-0.012179
9.9360	0.015810	0.23571	0.015810	0.029495	0.16382
9.9380	0.12827	0.20358	0.12827	0.10173	0.11353
9.9400	0.047940	0.23571	0.047940	0.14187	0.22667
9.9420	0.047940	0.23571	0.047940	0.061601	0.16382
9.9440	0.12827	0.23571	0.12827	0.18200	0.050677
9.9460	0.088103	0.23571	0.088103	0.029495	0.11353
9.9480	0.088103	0.20358	0.088103	0.10173	0.16382
9.9500	0.12827	0.23571	0.12827	0.10173	0.16382
9.9520	0.047940	0.27588	0.047940	0.061601	0.050677
9.9540	0.047940	0.23571	0.047940	0.061601	0.16382
9.9560	0.088103	0.16342	0.088103	0.061601	0.22667
9.9580	0.12827	0.27588	0.12827	0.061601	0.16382
9.9600	0.015810	0.23571	0.015810	0.061601	0.11353
9.9620	0.047940	0.20358	0.047940	0.10173	0.050677
9.9640	0.12827	0.20358	0.12827	0.061601	-0.012179
9.9660	0.088103	0.23571	0.088103	0.061601	0.050677
9.9680	0.047940	0.23571	0.047940	0.061601	0.11353
9.9700	0.088103	0.12326	0.088103	0.14187	0.050677
9.9720	0.015810	0.16342	0.015810	0.10173	0.11353
9.9740	0.12827	0.20358	0.12827	0.061601	0.11353
9.9760	0.16843	0.23571	0.16843	0.10173	0.11353
9.9780	0.088103	0.23571	0.088103	0.061601	0.22667
9.9800	0.047940	0.23571	0.047940	0.061601	0.050677
9.9820	0.12827	0.23571	0.12827	0.14187	0.11353
9.9840	0.12827	0.16342	0.12827	0.029495	0.11353
9.9860	0.015810	0.20358	0.015810	0.061601	0.050677
9.9880	0.088103	0.23571	0.088103	0.14187	-0.075035
9.9900	0.088103	0.20358	0.088103	0.14187	-0.012179
9.9920	0.047940	0.27588	0.047940	0.10173	0.050677
9.9940	0.015810	0.27588	0.015810	0.10173	0.16382
9.9960	0.12827	0.12326	0.12827	0.10173	0.11353
9.9980	0.088103	0.16342	0.088103	0.10173	0.050677
10.000	0.047940	0.20358	0.047940	0.10173	0.16382
10.002	0.16843	0.20358	0.16843	0.10173	-0.075035
10.004	0.088103	0.20358	0.088103	0.029495	0.050677
10.006	0.12827	0.31604	0.12827	0.14187	0.16382
10.008	0.088103	0.31604	0.088103	0.10173	0.11353
10.010	-0.024353	0.20358	-0.024353	0.029495	0.16382
10.012	-0.024353	0.16342	-0.024353	0.029495	0.16382
10.014	0.088103	0.16342	0.088103	0.029495	0.050677
10.016	0.12827	0.23571	0.12827	0.14187	0.16382
10.018	0.047940	0.20358	0.047940	0.061601	0.16382
10.020	0.088103	0.23571	0.088103	0.18200	-0.012179
10.022	0.015810	0.27588	0.015810	-0.010638	0.11353
10.024	0.047940	0.20358	0.047940	0.061601	0.050677
10.026	0.047940	0.083095	0.047940	0.14187	0.16382
10.028	0.047940	0.12326	0.047940	0.029495	0.11353
10.030	0.088103	0.20358	0.088103	0.10173	-0.012179
10.032	0.047940	0.20358	0.047940	0.061601	0.16382
10.034	0.20859	0.27588	0.20859	0.10173	0.16382
10.036	0.015810	0.27588	0.015810	0.029495	0.11353
10.038	-0.064516	0.23571	-0.064516	0.061601	0.16382
10.040	0.047940	0.23571	0.047940	0.10173	0.050677
10.042	0.047940	0.20358	0.047940	0.029495	0.050677
10.044	0.088103	0.20358	0.088103	0.14187	0.28953
10.046	0.015810	0.23571	0.015810	0.18200	0.11353
10.048	0.015810	0.27588	0.015810	0.14187	0.050677
10.050	0.015810	0.27588	0.015810	0.029495	0.16382
10.052	0.088103	0.20358	0.088103	0.10173	0.11353
10.054	0.047940	0.23571	0.047940	0.10173	0.11353
10.056	0.047940	0.27588	0.047940	0.029495	0.11353
10.058	0.047940	0.16342	0.047940	0.14187	-0.012179
10.060	0.088103	0.23571	0.088103	0.029495	0.11353
10.062	0.088103	0.27588	0.088103	0.061601	0.22667
10.064	0.015810	0.31604	0.015810	0.061601	0.16382
10.066	0.015810	0.35620	0.015810	0.029495	0.050677
10.068	-0.024353	0.27588	-0.024353	0.061601	0.11353
10.070	0.015810	0.31604	0.015810	0.061601	0.16382
10.072	0.088103	0.23571	0.088103	0.061601	0.22667
10.074	0.047940	0.23571	0.047940	0.061601	0.050677
10.076	0.047940	0.23571	0.047940	0.14187	0.11353
10.078	0.088103	0.23571	0.088103	0.029495	0.16382
10.080	0.047940	0.27588	0.047940	0.061601	-0.075035
10.082	0.047940	0.27588	0.047940	0.061601	0.050677
10.084	0.047940	0.27588	0.047940	0.14187	0.11353
10.086	-0.024353	0.27588	-0.024353	0.10173	0.11353
10.088	0.047940	0.31604	0.047940	0.029495	0.16382
10.090	0.088103	0.27588	0.088103	0.061601	0.16382
10.092	0.047940	0.23571	0.047940	0.061601	0.11353
10.094	0.047940	0.31604	0.047940	0.061601	0.11353
10.096	0.047940	0.35620	0.047940	0.14187	0.16382
10.098	-0.064516	0.27588	-0.064516	0.029495	0.11353
10.100	0.015810	0.35620	0.015810	0.029495	0.22667
10.102	0.088103	0.31604	0.088103	0.14187	0.11353
10.104	0.047940	0.27588	0.047940	0.061601	0.22667
10.106	0.015810	0.20358	0.015810	0.10173	0.11353
10.108	0.015810	0.20358	0.015810	0.061601	-0.075035
10.110	0.16843	0.27588	0.16843	-0.010638	0.050677
10.112	0.047940	0.27588	0.047940	0.061601	0.11353
10.114	0.047940	0.27588	0.047940	0.10173	0.16382
10.116	0.015810	0.31604	0.015810	0.061601	0.050677
10.118	0.015810	0.23571	0.015810	-0.010638	0.11353
10.120	0.047940	0.16342	0.047940	0.061601	0.11353
10.122	0.12827	0.20358	0.12827	0.10173	0.22667
